"precinct_name","precinct_code","state","county_name","city","cd","sd","hd","comm_dist_code","mcomm_dist_code"
"Precinct 2403705-003","2403705-003","MD","St. Mary's","Mechanicsville","005","029","29A","",""
"Precinct 2403706-001","2403706-001","MD","St. Mary's","Hollywood","005","029","29A","",""
"Precinct 2403706-002","2403706-002","MD","St. Mary's","Hollywood","005","029","29A","",""
"Precinct 2403706-002","2403706-002","MD","St. Mary's","Leonardtown","005","029","29A","",""
"Precinct 2403706-002","2403706-002","MD","St. Mary's","Mechanicsville","005","029","29A","",""
"Precinct 2403706-003","2403706-003","MD","St. Mary's","Hollywood","005","029","29C","",""
"Precinct 2403706-004","2403706-004","MD","St. Mary's","Hollywood","005","029","29A","",""
"Precinct 2403706-004","2403706-004","MD","St. Mary's","Mechanicsville","005","029","29A","",""
"Precinct 2403707-001","2403707-001","MD","St. Mary's","Abell","005","029","29A","",""
"Precinct 2403707-001","2403707-001","MD","St. Mary's","Avenue","005","029","29A","",""
"Precinct 2403707-001","2403707-001","MD","St. Mary's","Bushwood","005","029","29A","",""
"Precinct 2403707-001","2403707-001","MD","St. Mary's","Chaptico","005","029","29A","",""
"Precinct 2403707-001","2403707-001","MD","St. Mary's","Clements","005","029","29A","",""
"Precinct 2403707-001","2403707-001","MD","St. Mary's","Coltons Point","005","029","29A","",""
"Precinct 2403708-001","2403708-001","MD","St. Mary's","Great Mills","005","029","29B","",""
"Precinct 2403708-001","2403708-001","MD","St. Mary's","Lexington Park","005","029","29B","",""
"Precinct 2403708-002","2403708-002","MD","St. Mary's","California","005","029","29C","",""
"Precinct 2403708-002","2403708-002","MD","St. Mary's","Lexington Park","005","029","29C","",""
"Precinct 2403708-003","2403708-003","MD","St. Mary's","California","005","029","29B","",""
"Precinct 2403708-003","2403708-003","MD","St. Mary's","Great Mills","005","029","29B","",""
"Precinct 2403708-003","2403708-003","MD","St. Mary's","Lexington Park","005","029","29B","",""
"Precinct 2403708-004","2403708-004","MD","St. Mary's","Lexington Park","005","029","29B","",""
"Precinct 2403708-004","2403708-004","MD","St. Mary's","Park Hall","005","029","29B","",""
"Precinct 2403708-005","2403708-005","MD","St. Mary's","California","005","029","29B","",""
"Precinct 2403708-005","2403708-005","MD","St. Mary's","Hollywood","005","029","29B","",""
"Precinct 2403708-005","2403708-005","MD","St. Mary's","Leonardtown","005","029","29B","",""
"Precinct 2403708-006","2403708-006","MD","St. Mary's","Lexington Park","005","029","29C","",""
"Precinct 2403708-006","2403708-006","MD","St. Mary's","Patuxent River","005","029","29C","",""
"Precinct 2403708-007","2403708-007","MD","St. Mary's","Great Mills","005","029","29B","",""
"Precinct 2403708-007","2403708-007","MD","St. Mary's","Lexington Park","005","029","29B","",""
"Precinct 2403708-008","2403708-008","MD","St. Mary's","California","005","029","29C","",""
"Precinct 2403708-009","2403708-009","MD","St. Mary's","California","005","029","29B","",""
"Precinct 2403708-009","2403708-009","MD","St. Mary's","Great Mills","005","029","29B","",""
"Precinct 2403708-009","2403708-009","MD","St. Mary's","Lexington Park","005","029","29B","",""
"Precinct 2403708-010","2403708-010","MD","St. Mary's","California","005","029","29B","",""
"Precinct 2403708-010","2403708-010","MD","St. Mary's","Great Mills","005","029","29B","",""
"Precinct 2403708-010","2403708-010","MD","St. Mary's","Lexington Park","005","029","29B","",""
"Precinct 2403709-001","2403709-001","MD","St. Mary's","Piney Point","005","029","29B","",""
"Precinct 2403901-001","2403901-001","MD","Somerset","Eden","001","038","38A","",""
"Precinct 2403901-001","2403901-001","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403901-002","2403901-002","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403901-003","2403901-003","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403902-001","2403902-001","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403903-001","2403903-001","MD","Somerset","Marion Station","001","038","38A","",""
"Precinct 2403903-001","2403903-001","MD","Somerset","Pocomoke City","001","038","38A","",""
"Precinct 2403903-001","2403903-001","MD","Somerset","Westover","001","038","38A","",""
"Precinct 2403904-001","2403904-001","MD","Somerset","Pocomoke City","001","038","38A","",""
"Precinct 2403904-001","2403904-001","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403904-001","2403904-001","MD","Somerset","Westover","001","038","38A","",""
"Precinct 2403905-001","2403905-001","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403906-001","2403906-001","MD","Somerset","Fairmount","001","038","38A","",""
"Precinct 2403906-001","2403906-001","MD","Somerset","Manokin","001","038","38A","",""
"Precinct 2403906-001","2403906-001","MD","Somerset","Upper Fairmount","001","038","38A","",""
"Precinct 2403906-001","2403906-001","MD","Somerset","Upper Hill","001","038","38A","",""
"Precinct 2403906-001","2403906-001","MD","Somerset","Westover","001","038","38A","",""
"Precinct 2403907-001","2403907-001","MD","Somerset","Crisfield","001","038","38A","",""
"Precinct 2403908-001","2403908-001","MD","Somerset","Crisfield","001","038","38A","",""
"Precinct 2403908-001","2403908-001","MD","Somerset","Marion Station","001","038","38A","",""
"Precinct 2403908-002","2403908-002","MD","Somerset","Crisfield","001","038","38A","",""
"Precinct 2403908-002","2403908-002","MD","Somerset","Marion Station","001","038","38A","",""
"Precinct 2403909-001","2403909-001","MD","Somerset","Chance","001","038","38A","",""
"Precinct 2403910-001","2403910-001","MD","Somerset","Ewell","001","038","38A","",""
"Precinct 2403910-002","2403910-002","MD","Somerset","Tylerton","001","038","38A","",""
"Precinct 2403911-001","2403911-001","MD","Somerset","Dames Quarter","001","038","38A","",""
"Precinct 2403912-001","2403912-001","MD","Somerset","Crisfield","001","038","38A","",""
"Precinct 2403913-001","2403913-001","MD","Somerset","Manokin","001","038","38A","",""
"Precinct 2403913-001","2403913-001","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403913-001","2403913-001","MD","Somerset","Westover","001","038","38A","",""
"Precinct 2403913-002","2403913-002","MD","Somerset","Manokin","001","038","38A","",""
"Precinct 2403913-002","2403913-002","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403913-002","2403913-002","MD","Somerset","Westover","001","038","38A","",""
"Precinct 2403913-003","2403913-003","MD","Somerset","Manokin","001","038","38A","",""
"Precinct 2403913-003","2403913-003","MD","Somerset","Westover","001","038","38A","",""
"Precinct 2403914-001","2403914-001","MD","Somerset","Deal Island","001","038","38A","",""
"Precinct 2403914-001","2403914-001","MD","Somerset","Wenona","001","038","38A","",""
"Precinct 2403915-001","2403915-001","MD","Somerset","Eden","001","038","38A","",""
"Precinct 2403915-001","2403915-001","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2403915-002","2403915-002","MD","Somerset","Princess Anne","001","038","38A","",""
"Precinct 2404101-001","2404101-001","MD","Talbot","Easton","001","037","37B","",""
"Precinct 2404101-002","2404101-002","MD","Talbot","Easton","001","037","37B","",""
"Precinct 2404101-002","2404101-002","MD","Talbot","Trappe","001","037","37B","",""
"Precinct 2404101-003","2404101-003","MD","Talbot","Easton","001","037","37B","",""
"Precinct 2404101-005","2404101-005","MD","Talbot","Easton","001","037","37B","",""
"Precinct 2404102-001","2404102-001","MD","Talbot","St Michaels","001","037","37B","",""
"Precinct 2404102-002","2404102-002","MD","Talbot","Bozman","001","037","37B","",""
"Precinct 2404102-002","2404102-002","MD","Talbot","Neavitt","001","037","37B","",""
"Precinct 2404102-002","2404102-002","MD","Talbot","St Michaels","001","037","37B","",""
"Precinct 2404102-003","2404102-003","MD","Talbot","Easton","001","037","37B","",""
"Precinct 2404102-003","2404102-003","MD","Talbot","Newcomb","001","037","37B","",""
"Precinct 2404102-003","2404102-003","MD","Talbot","Royal Oak","001","037","37B","",""
"Precinct 2404102-003","2404102-003","MD","Talbot","St Michaels","001","037","37B","",""
"Precinct 2404103-001","2404103-001","MD","Talbot","Easton","001","037","37B","",""
"Precinct 2404103-001","2404103-001","MD","Talbot","Oxford","001","037","37B","",""
"Precinct 2404103-001","2404103-001","MD","Talbot","Trappe","001","037","37B","",""
"Precinct 2404103-003","2404103-003","MD","Talbot","Oxford","001","037","37B","",""
"Precinct 2404104-001","2404104-001","MD","Talbot","Cordova","001","037","37B","",""
"Precinct 2404104-001","2404104-001","MD","Talbot","Easton","001","037","37B","",""
"Precinct 2404104-001","2404104-001","MD","Talbot","Queen Anne","001","037","37B","",""
"Precinct 2404104-001","2404104-001","MD","Talbot","Wye Mills","001","037","37B","",""
"Precinct 2404105-001","2404105-001","MD","Talbot","Claiborne","001","037","37B","",""
"Precinct 2404105-001","2404105-001","MD","Talbot","McDaniel","001","037","37B","",""
"Precinct 2404105-001","2404105-001","MD","Talbot","Saint Michaels","001","037","37B","",""
"Precinct 2404105-001","2404105-001","MD","Talbot","Sherwood","001","037","37B","",""
"Precinct 2404105-001","2404105-001","MD","Talbot","St Michaels","001","037","37B","",""
"Precinct 2404105-001","2404105-001","MD","Talbot","Wittman","001","037","37B","",""
"Precinct 2404105-002","2404105-002","MD","Talbot","Sherwood","001","037","37B","",""
"Precinct 2404105-002","2404105-002","MD","Talbot","Tilghman","001","037","37B","",""
"Precinct 2404301-000","2404301-000","MD","Washington","Keedysville","006","002","02B","",""
"Precinct 2404301-000","2404301-000","MD","Washington","Sharpsburg","006","002","02B","",""
"Precinct 2404302-000","2404302-000","MD","Washington","Hagerstown","006","002","02A","",""
"Precinct 2404302-000","2404302-000","MD","Washington","Saint James","006","002","02A","",""
"Precinct 2404302-000","2404302-000","MD","Washington","Williamsport","006","002","02A","",""
"Precinct 2404303-001","2404303-001","MD","Washington","Hagerstown","006","002","02C","",""
"Precinct 2404303-002","2404303-002","MD","Washington","Hagerstown","006","002","02C","",""
"Precinct 2404303-003","2404303-003","MD","Washington","Hagerstown","006","002","02C","",""
"Precinct 2404303-004","2404303-004","MD","Washington","Hagerstown","006","002","02C","",""
"Precinct 2404304-000","2404304-000","MD","Washington","Clear Spring","006","001","01C","",""
"Precinct 2404305-000","2404305-000","MD","Washington","Hancock","006","001","01C","",""
"Precinct 2404306-001","2404306-001","MD","Washington","Boonsboro","006","002","02B","",""
"Precinct 2404306-001","2404306-001","MD","Washington","Hagerstown","006","002","02B","",""
"Precinct 2404306-001","2404306-001","MD","Washington","Keedysville","006","002","02B","",""
"Precinct 2404306-001","2404306-001","MD","Washington","Middletown","006","002","02B","",""
"Precinct 2404306-002","2404306-002","MD","Washington","Boonsboro","006","002","02B","",""
"Precinct 2404307-001","2404307-001","MD","Washington","Cascade","006","002","02A","",""
"Precinct 2404307-001","2404307-001","MD","Washington","Cavetown","006","002","02A","",""
"Precinct 2404307-001","2404307-001","MD","Washington","Hagerstown","006","002","02A","",""
"Precinct 2404307-001","2404307-001","MD","Washington","Sabillasville","006","002","02A","",""
"Precinct 2404307-001","2404307-001","MD","Washington","Smithsburg","006","002","02A","",""
"Precinct 2404307-002","2404307-002","MD","Washington","Smithsburg","006","002","02A","",""
"Precinct 2404308-000","2404308-000","MD","Washington","Boonsboro","006","002","02B","",""
"Precinct 2404308-000","2404308-000","MD","Washington","Brownsville","006","002","02B","",""
"Precinct 2404308-000","2404308-000","MD","Washington","Gapland","006","002","02B","",""
"Precinct 2404308-000","2404308-000","MD","Washington","Keedysville","006","002","02B","",""
"Precinct 2404308-000","2404308-000","MD","Washington","Knoxville","006","002","02B","",""
"Precinct 2404308-000","2404308-000","MD","Washington","Rohrersville","006","002","02B","",""
"Precinct 2404308-000","2404308-000","MD","Washington","Sharpsburg","006","002","02B","",""
"Precinct 2404309-000","2404309-000","MD","Washington","Hagerstown","006","002","02A","",""
"Precinct 2404309-000","2404309-000","MD","Washington","Smithsburg","006","002","02A","",""
"Precinct 2404310-001","2404310-001","MD","Washington","Funkstown","006","002","02B","",""
"Precinct 2404310-001","2404310-001","MD","Washington","Hagerstown","006","002","02B","",""
"Precinct 2404310-002","2404310-002","MD","Washington","Hagerstown","006","002","02A","",""
"Precinct 2404310-003","2404310-003","MD","Washington","Hagerstown","006","002","02C","",""
"Precinct 2404310-004","2404310-004","MD","Washington","Hagerstown","006","002","02C","",""
"Precinct 2404311-001","2404311-001","MD","Washington","Knoxville","006","003","03B","",""
"Precinct 2404311-002","2404311-002","MD","Washington","Knoxville","006","003","03B","",""
"Precinct 2404311-002","2404311-002","MD","Washington","Sharpsburg","006","003","03B","",""
"Precinct 2404312-000","2404312-000","MD","Washington","Boonsboro","006","002","02B","",""
"Precinct 2404312-000","2404312-000","MD","Washington","Fairplay","006","002","02B","",""
"Precinct 2404312-000","2404312-000","MD","Washington","Hagerstown","006","002","02B","",""
"Precinct 2404312-000","2404312-000","MD","Washington","Keedysville","006","002","02B","",""
"Precinct 2404312-000","2404312-000","MD","Washington","Saint James","006","002","02B","",""
"Precinct 2404312-000","2404312-000","MD","Washington","Sharpsburg","006","002","02B","",""
"Precinct 2404313-001","2404313-001","MD","Washington","Clear Spring","006","002","02A","",""
"Precinct 2404313-001","2404313-001","MD","Washington","Hagerstown","006","002","02A","",""
"Precinct 2404313-001","2404313-001","MD","Washington","Maugansville","006","002","02A","",""
"Precinct 2404313-002","2404313-002","MD","Washington","Hagerstown","006","002","02A","",""
"Precinct 2404313-002","2404313-002","MD","Washington","Maugansville","006","002","02A","",""
"Precinct 2404314-001","2404314-001","MD","Washington","Hagerstown","006","002","02A","",""
"Precinct 2404314-001","2404314-001","MD","Washington","Smithsburg","006","002","02A","",""
"Precinct 2404314-002","2404314-002","MD","Washington","Cascade","006","002","02A","",""
"Precinct 2404314-002","2404314-002","MD","Washington","Smithsburg","006","002","02A","",""
"Precinct 2404315-000","2404315-000","MD","Washington","Big Pool","006","001","01C","",""
"Precinct 2404315-000","2404315-000","MD","Washington","Clear Spring","006","001","01C","",""
"Precinct 2404315-000","2404315-000","MD","Washington","Hancock","006","001","01C","",""
"Precinct 2404316-000","2404316-000","MD","Washington","Boonsboro","006","002","02B","",""
"Precinct 2404316-000","2404316-000","MD","Washington","Hagerstown","006","002","02B","",""
"Precinct 2404316-000","2404316-000","MD","Washington","Smithsburg","006","002","02B","",""
